country,dates,confirmed_cases,confirmed_deaths,Apple_DrivingMobility,Apple_TransitMobility,Apple_WalkingMobility,day
SaintVincentandtheGrenadines,2020-04-11T14:00:00Z,12,0,0,0,0,30
SaintVincentandtheGrenadines,2020-04-12T14:00:00Z,12,0,0,0,0,31
SaintVincentandtheGrenadines,2020-04-13T14:00:00Z,12,0,0,0,0,32
SaintVincentandtheGrenadines,2020-04-14T14:00:00Z,12,0,0,0,0,33
SaintVincentandtheGrenadines,2020-04-15T14:00:00Z,12,0,0,0,0,34
SaintVincentandtheGrenadines,2020-04-16T14:00:00Z,12,0,0,0,0,35
SaintVincentandtheGrenadines,2020-04-17T14:00:00Z,12,0,0,0,0,36
SaintVincentandtheGrenadines,2020-04-18T14:00:00Z,12,0,0,0,0,37
SaintVincentandtheGrenadines,2020-04-19T14:00:00Z,12,0,0,0,0,38
SaintVincentandtheGrenadines,2020-04-20T14:00:00Z,12,0,0,0,0,39
SaintVincentandtheGrenadines,2020-04-21T14:00:00Z,13,0,0,0,0,40
SaintVincentandtheGrenadines,2020-04-22T14:00:00Z,13,0,0,0,0,41
SaintVincentandtheGrenadines,2020-04-23T14:00:00Z,13,0,0,0,0,42
SaintVincentandtheGrenadines,2020-04-24T14:00:00Z,14,0,0,0,0,43
SaintVincentandtheGrenadines,2020-04-25T14:00:00Z,14,0,0,0,0,44
SaintVincentandtheGrenadines,2020-04-26T14:00:00Z,15,0,0,0,0,45
SaintVincentandtheGrenadines,2020-04-27T14:00:00Z,15,0,0,0,0,46
SaintVincentandtheGrenadines,2020-04-28T14:00:00Z,16,0,0,0,0,47
SaintVincentandtheGrenadines,2020-04-29T14:00:00Z,16,0,0,0,0,48
SaintVincentandtheGrenadines,2020-04-30T14:00:00Z,16,0,0,0,0,49
SaintVincentandtheGrenadines,2020-05-01T14:00:00Z,16,0,0,0,0,50
SaintVincentandtheGrenadines,2020-05-02T14:00:00Z,16,0,0,0,0,51
SaintVincentandtheGrenadines,2020-05-03T14:00:00Z,17,0,0,0,0,52
SaintVincentandtheGrenadines,2020-05-04T14:00:00Z,17,0,0,0,0,53
SaintVincentandtheGrenadines,2020-05-05T14:00:00Z,17,0,0,0,0,54
SaintVincentandtheGrenadines,2020-05-06T14:00:00Z,17,0,0,0,0,55
SaintVincentandtheGrenadines,2020-05-07T14:00:00Z,17,0,0,0,0,56
SaintVincentandtheGrenadines,2020-05-08T14:00:00Z,17,0,0,0,0,57
SaintVincentandtheGrenadines,2020-05-09T14:00:00Z,17,0,0,0,0,58
SaintVincentandtheGrenadines,2020-05-10T14:00:00Z,17,0,0,0,0,59
SaintVincentandtheGrenadines,2020-05-11T14:00:00Z,17,0,0,0,0,60
SaintVincentandtheGrenadines,2020-05-12T14:00:00Z,17,0,0,0,0,61
SaintVincentandtheGrenadines,2020-05-13T14:00:00Z,17,0,0,0,0,62
SaintVincentandtheGrenadines,2020-05-14T14:00:00Z,17,0,0,0,0,63
SaintVincentandtheGrenadines,2020-05-15T14:00:00Z,17,0,0,0,0,64
SaintVincentandtheGrenadines,2020-05-16T14:00:00Z,17,0,0,0,0,65
SaintVincentandtheGrenadines,2020-05-17T14:00:00Z,17,0,0,0,0,66
SaintVincentandtheGrenadines,2020-05-18T14:00:00Z,17,0,0,0,0,67
SaintVincentandtheGrenadines,2020-05-19T14:00:00Z,18,0,0,0,0,68
SaintVincentandtheGrenadines,2020-05-20T14:00:00Z,18,0,0,0,0,69
SanMarino,2020-02-26T13:00:00Z,1,0,0,0,0,1
SanMarino,2020-02-27T13:00:00Z,1,0,0,0,0,2
SanMarino,2020-02-28T13:00:00Z,1,0,0,0,0,3
SanMarino,2020-02-29T13:00:00Z,1,0,0,0,0,4
SanMarino,2020-03-01T13:00:00Z,8,0,0,0,0,5
SanMarino,2020-03-02T13:00:00Z,10,1,0,0,0,6
SanMarino,2020-03-03T13:00:00Z,16,1,0,0,0,7
SanMarino,2020-03-04T13:00:00Z,21,1,0,0,0,8
SanMarino,2020-03-05T13:00:00Z,21,1,0,0,0,9
SanMarino,2020-03-06T13:00:00Z,23,1,0,0,0,10
SanMarino,2020-03-07T13:00:00Z,36,1,0,0,0,11
SanMarino,2020-03-08T13:00:00Z,36,1,0,0,0,12
SanMarino,2020-03-09T13:00:00Z,51,2,0,0,0,13
SanMarino,2020-03-10T13:00:00Z,62,2,0,0,0,14
SanMarino,2020-03-11T13:00:00Z,69,3,0,0,0,15
SanMarino,2020-03-12T13:00:00Z,80,5,0,0,0,16
SanMarino,2020-03-13T13:00:00Z,80,5,0,0,0,17
SanMarino,2020-03-14T13:00:00Z,101,5,0,0,0,18
SanMarino,2020-03-15T13:00:00Z,109,7,0,0,0,19
SanMarino,2020-03-16T13:00:00Z,109,7,0,0,0,20
SanMarino,2020-03-17T13:00:00Z,119,11,0,0,0,21
SanMarino,2020-03-18T13:00:00Z,119,11,0,0,0,22
SanMarino,2020-03-19T13:00:00Z,144,14,0,0,0,23
SanMarino,2020-03-20T13:00:00Z,144,20,0,0,0,24
SanMarino,2020-03-21T13:00:00Z,175,20,0,0,0,25
SanMarino,2020-03-22T13:00:00Z,187,20,0,0,0,26
SanMarino,2020-03-23T13:00:00Z,187,21,0,0,0,27
SanMarino,2020-03-24T13:00:00Z,208,21,0,0,0,28
SanMarino,2020-03-25T13:00:00Z,208,21,0,0,0,29
SanMarino,2020-03-26T13:00:00Z,223,21,0,0,0,30
SanMarino,2020-03-27T13:00:00Z,224,22,0,0,0,31
SanMarino,2020-03-28T13:00:00Z,224,22,0,0,0,32
SanMarino,2020-03-29T13:00:00Z,230,25,0,0,0,33
SanMarino,2020-03-30T13:00:00Z,236,26,0,0,0,34
SanMarino,2020-03-31T13:00:00Z,236,26,0,0,0,35
SanMarino,2020-04-01T13:00:00Z,245,30,0,0,0,36
SanMarino,2020-04-02T13:00:00Z,245,30,0,0,0,37
SanMarino,2020-04-03T13:00:00Z,259,32,0,0,0,38
SanMarino,2020-04-04T13:00:00Z,266,32,0,0,0,39
SanMarino,2020-04-05T14:00:00Z,266,32,0,0,0,40
SanMarino,2020-04-06T14:00:00Z,279,34,0,0,0,41
SanMarino,2020-04-07T14:00:00Z,279,34,0,0,0,42
SanMarino,2020-04-08T14:00:00Z,333,34,0,0,0,43
SanMarino,2020-04-09T14:00:00Z,344,34,0,0,0,44
SanMarino,2020-04-10T14:00:00Z,356,35,0,0,0,45
SanMarino,2020-04-11T14:00:00Z,356,35,0,0,0,46
SanMarino,2020-04-12T14:00:00Z,356,35,0,0,0,47
SanMarino,2020-04-13T14:00:00Z,371,36,0,0,0,48
SanMarino,2020-04-14T14:00:00Z,372,36,0,0,0,49
SanMarino,2020-04-15T14:00:00Z,426,38,0,0,0,50
SanMarino,2020-04-16T14:00:00Z,435,39,0,0,0,51
SanMarino,2020-04-17T14:00:00Z,455,39,0,0,0,52
SanMarino,2020-04-18T14:00:00Z,461,39,0,0,0,53
SanMarino,2020-04-19T14:00:00Z,462,39,0,0,0,54
SanMarino,2020-04-20T14:00:00Z,476,40,0,0,0,55
SanMarino,2020-04-21T14:00:00Z,488,40,0,0,0,56
SanMarino,2020-04-22T14:00:00Z,501,40,0,0,0,57
SanMarino,2020-04-23T14:00:00Z,501,40,0,0,0,58
SanMarino,2020-04-24T14:00:00Z,513,40,0,0,0,59
SanMarino,2020-04-25T14:00:00Z,538,41,0,0,0,60
SanMarino,2020-04-26T14:00:00Z,538,41,0,0,0,61
SanMarino,2020-04-27T14:00:00Z,553,41,0,0,0,62
SanMarino,2020-04-28T14:00:00Z,563,41,0,0,0,63
SanMarino,2020-04-29T14:00:00Z,569,41,0,0,0,64
SanMarino,2020-04-30T14:00:00Z,580,41,0,0,0,65
SanMarino,2020-05-01T14:00:00Z,580,41,0,0,0,66
SanMarino,2020-05-02T14:00:00Z,582,41,0,0,0,67
SanMarino,2020-05-03T14:00:00Z,582,41,0,0,0,68
SanMarino,2020-05-04T14:00:00Z,589,41,0,0,0,69
SanMarino,2020-05-05T14:00:00Z,608,41,0,0,0,70
SanMarino,2020-05-06T14:00:00Z,622,41,0,0,0,71
SanMarino,2020-05-07T14:00:00Z,623,41,0,0,0,72
SanMarino,2020-05-08T14:00:00Z,637,41,0,0,0,73
SanMarino,2020-05-09T14:00:00Z,628,41,0,0,0,74
SanMarino,2020-05-10T14:00:00Z,628,41,0,0,0,75
SanMarino,2020-05-11T14:00:00Z,638,41,0,0,0,76
SanMarino,2020-05-12T14:00:00Z,643,41,0,0,0,77
SanMarino,2020-05-13T14:00:00Z,648,41,0,0,0,78
SanMarino,2020-05-14T14:00:00Z,652,41,0,0,0,79
SanMarino,2020-05-15T14:00:00Z,653,41,0,0,0,80
SanMarino,2020-05-16T14:00:00Z,654,41,0,0,0,81
SanMarino,2020-05-17T14:00:00Z,654,41,0,0,0,82
SanMarino,2020-05-18T14:00:00Z,655,41,0,0,0,83
SanMarino,2020-05-19T14:00:00Z,656,41,0,0,0,84
SanMarino,2020-05-20T14:00:00Z,658,41,0,0,0,85
SaoTomeandPrincipe,2020-04-05T14:00:00Z,4,0,0,0,0,1
SaoTomeandPrincipe,2020-04-06T14:00:00Z,4,0,0,0,0,2
SaoTomeandPrincipe,2020-04-07T14:00:00Z,4,0,0,0,0,3
SaoTomeandPrincipe,2020-04-08T14:00:00Z,4,0,0,0,0,4
SaoTomeandPrincipe,2020-04-09T14:00:00Z,4,0,0,0,0,5
SaoTomeandPrincipe,2020-04-10T14:00:00Z,4,0,0,0,0,6
SaoTomeandPrincipe,2020-04-11T14:00:00Z,4,0,0,0,0,7
SaoTomeandPrincipe,2020-04-12T14:00:00Z,4,0,0,0,0,8
SaoTomeandPrincipe,2020-04-13T14:00:00Z,4,0,0,0,0,9
SaoTomeandPrincipe,2020-04-14T14:00:00Z,4,0,0,0,0,10
SaoTomeandPrincipe,2020-04-15T14:00:00Z,4,0,0,0,0,11
SaoTomeandPrincipe,2020-04-16T14:00:00Z,4,0,0,0,0,12
SaoTomeandPrincipe,2020-04-17T14:00:00Z,4,0,0,0,0,13
SaoTomeandPrincipe,2020-04-18T14:00:00Z,4,0,0,0,0,14
SaoTomeandPrincipe,2020-04-19T14:00:00Z,4,0,0,0,0,15
SaoTomeandPrincipe,2020-04-20T14:00:00Z,4,0,0,0,0,16
SaoTomeandPrincipe,2020-04-21T14:00:00Z,4,0,0,0,0,17
SaoTomeandPrincipe,2020-04-22T14:00:00Z,4,0,0,0,0,18
SaoTomeandPrincipe,2020-04-23T14:00:00Z,4,0,0,0,0,19
SaoTomeandPrincipe,2020-04-24T14:00:00Z,4,0,0,0,0,20
SaoTomeandPrincipe,2020-04-25T14:00:00Z,4,0,0,0,0,21
SaoTomeandPrincipe,2020-04-26T14:00:00Z,4,0,0,0,0,22
SaoTomeandPrincipe,2020-04-27T14:00:00Z,8,0,0,0,0,23
SaoTomeandPrincipe,2020-04-28T14:00:00Z,8,0,0,0,0,24
SaoTomeandPrincipe,2020-04-29T14:00:00Z,14,0,0,0,0,25
SaoTomeandPrincipe,2020-04-30T14:00:00Z,16,1,0,0,0,26
SaoTomeandPrincipe,2020-05-01T14:00:00Z,16,1,0,0,0,27
SaoTomeandPrincipe,2020-05-02T14:00:00Z,16,1,0,0,0,28
SaoTomeandPrincipe,2020-05-03T14:00:00Z,23,3,0,0,0,29
SaoTomeandPrincipe,2020-05-04T14:00:00Z,174,3,0,0,0,30
SaoTomeandPrincipe,2020-05-05T14:00:00Z,174,3,0,0,0,31
SaoTomeandPrincipe,2020-05-06T14:00:00Z,187,4,0,0,0,32
SaoTomeandPrincipe,2020-05-07T14:00:00Z,208,5,0,0,0,33
SaoTomeandPrincipe,2020-05-08T14:00:00Z,208,5,0,0,0,34
SaoTomeandPrincipe,2020-05-09T14:00:00Z,208,5,0,0,0,35
SaoTomeandPrincipe,2020-05-10T14:00:00Z,208,5,0,0,0,36
SaoTomeandPrincipe,2020-05-11T14:00:00Z,208,5,0,0,0,37
SaoTomeandPrincipe,2020-05-12T14:00:00Z,220,6,0,0,0,38
SaoTomeandPrincipe,2020-05-13T14:00:00Z,235,7,0,0,0,39
SaoTomeandPrincipe,2020-05-14T14:00:00Z,235,7,0,0,0,40
SaoTomeandPrincipe,2020-05-15T14:00:00Z,235,7,0,0,0,41
SaoTomeandPrincipe,2020-05-16T14:00:00Z,235,7,0,0,0,42
SaoTomeandPrincipe,2020-05-17T14:00:00Z,246,7,0,0,0,43
SaoTomeandPrincipe,2020-05-18T14:00:00Z,251,8,0,0,0,44
SaoTomeandPrincipe,2020-05-19T14:00:00Z,251,8,0,0,0,45
SaoTomeandPrincipe,2020-05-20T14:00:00Z,251,8,0,0,0,46
SaudiArabia,2020-03-01T13:00:00Z,1,0,82.18,0,82.57,1
SaudiArabia,2020-03-02T13:00:00Z,1,0,84.53,0,82.65,2
SaudiArabia,2020-03-03T13:00:00Z,1,0,87.61,0,82.96,3
SaudiArabia,2020-03-04T13:00:00Z,5,0,112.35,0,104.87,4
SaudiArabia,2020-03-05T13:00:00Z,5,0,115.64,0,107.1,5
SaudiArabia,2020-03-06T13:00:00Z,5,0,84.32,0,83.46,6
SaudiArabia,2020-03-07T13:00:00Z,11,0,73.81,0,74.9,7
SaudiArabia,2020-03-08T13:00:00Z,15,0,81.75,0,85.73,8
SaudiArabia,2020-03-09T13:00:00Z,20,0,87.86,0,88.09,9
SaudiArabia,2020-03-10T13:00:00Z,21,0,90.62,0,87.08,10
SaudiArabia,2020-03-11T13:00:00Z,45,0,95.18,0,90.06,11
SaudiArabia,2020-03-12T13:00:00Z,86,0,91.31,0,90.87,12
SaudiArabia,2020-03-13T13:00:00Z,103,0,76.18,0,75.64,13
SaudiArabia,2020-03-14T13:00:00Z,103,0,68.53,0,69.54,14
SaudiArabia,2020-03-15T13:00:00Z,118,0,64.75,0,66.75,15
SaudiArabia,2020-03-16T13:00:00Z,171,0,62.61,0,66.14,16
SaudiArabia,2020-03-17T13:00:00Z,171,0,62.68,0,65.63,17
SaudiArabia,2020-03-18T13:00:00Z,274,0,63.68,0,65.29,18
SaudiArabia,2020-03-19T13:00:00Z,344,0,59.74,0,63.19,19
SaudiArabia,2020-03-20T13:00:00Z,392,0,49.4,0,53.92,20
SaudiArabia,2020-03-21T13:00:00Z,511,0,44.73,0,49.86,21
SaudiArabia,2020-03-22T13:00:00Z,562,0,35.69,0,44.36,22
SaudiArabia,2020-03-23T13:00:00Z,767,1,38.86,0,46.01,23
SaudiArabia,2020-03-24T13:00:00Z,900,2,41.65,0,48.52,24
SaudiArabia,2020-03-25T13:00:00Z,1012,3,42.49,0,51.02,25
SaudiArabia,2020-03-26T13:00:00Z,1104,3,40.76,0,49.64,26
SaudiArabia,2020-03-27T13:00:00Z,1203,4,41.49,0,49.35,27
SaudiArabia,2020-03-28T13:00:00Z,1299,8,40.97,0,47.97,28
SaudiArabia,2020-03-29T13:00:00Z,1453,8,42,0,52.41,29
SaudiArabia,2020-03-30T13:00:00Z,1563,10,41.13,0,48.56,30
SaudiArabia,2020-03-31T13:00:00Z,1720,16,42.77,0,50.36,31
SaudiArabia,2020-04-01T13:00:00Z,1885,21,41.52,0,47.96,32
SaudiArabia,2020-04-02T13:00:00Z,2039,25,40.67,0,48.54,33
SaudiArabia,2020-04-03T13:00:00Z,2179,29,42.22,0,49.61,34
SaudiArabia,2020-04-04T13:00:00Z,2402,34,42.68,0,49.92,35
SaudiArabia,2020-04-05T14:00:00Z,2605,38,40.41,0,47.56,36
SaudiArabia,2020-04-06T14:00:00Z,2795,41,38.64,0,49.96,37
SaudiArabia,2020-04-07T14:00:00Z,2932,41,41.62,0,63.08,38
SaudiArabia,2020-04-08T14:00:00Z,3287,44,39.81,0,51.94,39
SaudiArabia,2020-04-09T14:00:00Z,3651,47,40.22,0,49.24,40
SaudiArabia,2020-04-10T14:00:00Z,4033,52,41.6,0,48.47,41
SaudiArabia,2020-04-11T14:00:00Z,4462,59,43.19,0,52.25,42
SaudiArabia,2020-04-12T14:00:00Z,4934,65,40.3,0,49.08,43
SaudiArabia,2020-04-13T14:00:00Z,5369,73,40.43,0,47.09,44
SaudiArabia,2020-04-14T14:00:00Z,5862,79,40.98,0,50.34,45
SaudiArabia,2020-04-15T14:00:00Z,6380,83,38.23,0,47.45,46
SaudiArabia,2020-04-16T14:00:00Z,7142,87,38.76,0,45.69,47
SaudiArabia,2020-04-17T14:00:00Z,8274,92,40.04,0,47.41,48
SaudiArabia,2020-04-18T14:00:00Z,9362,97,41.83,0,49.09,49
SaudiArabia,2020-04-19T14:00:00Z,10484,103,43.09,0,49.97,50
SaudiArabia,2020-04-20T14:00:00Z,11631,109,42.77,0,49.52,51
SaudiArabia,2020-04-21T14:00:00Z,12772,114,44.63,0,53.35,52
SaudiArabia,2020-04-22T14:00:00Z,13930,121,39.31,0,51.35,53
SaudiArabia,2020-04-23T14:00:00Z,13930,121,31.79,0,41.53,54
SaudiArabia,2020-04-24T14:00:00Z,16299,136,33.99,0,42.74,55
SaudiArabia,2020-04-25T14:00:00Z,17522,139,37.79,0,44.04,56
SaudiArabia,2020-04-26T14:00:00Z,18811,144,42.28,0,52.28,57
SaudiArabia,2020-04-27T14:00:00Z,20077,152,44.47,0,53.22,58
SaudiArabia,2020-04-28T14:00:00Z,21402,157,46.03,0,54.36,59
SaudiArabia,2020-04-29T14:00:00Z,22753,162,45.05,0,51.32,60
SaudiArabia,2020-04-30T14:00:00Z,24097,169,46.95,0,54.35,61
SaudiArabia,2020-05-01T14:00:00Z,25459,176,46.68,0,54.13,62
SaudiArabia,2020-05-02T14:00:00Z,27011,184,46.27,0,53.21,63
SaudiArabia,2020-05-03T14:00:00Z,28656,191,48.64,0,57.91,64
SaudiArabia,2020-05-04T14:00:00Z,30251,200,47.57,0,54.69,65
SaudiArabia,2020-05-05T14:00:00Z,31938,209,49.58,0,55.73,66
SaudiArabia,2020-05-06T14:00:00Z,33731,219,48.17,0,56.38,67
SaudiArabia,2020-05-07T14:00:00Z,35432,229,45.18,0,52.96,68
SaudiArabia,2020-05-08T14:00:00Z,37136,239,49.64,0,58.86,69
SaudiArabia,2020-05-09T14:00:00Z,39048,246,51.41,0,59.07,70
SaudiArabia,2020-05-10T14:00:00Z,41014,255,0,0,0,71
SaudiArabia,2020-05-11T14:00:00Z,42925,264,0,0,0,72
SaudiArabia,2020-05-12T14:00:00Z,44830,273,52.31,0,60.18,73
SaudiArabia,2020-05-13T14:00:00Z,46869,283,52.5,0,60.38,74
SaudiArabia,2020-05-14T14:00:00Z,49176,292,48.82,0,59.4,75
SaudiArabia,2020-05-15T14:00:00Z,52016,302,52.13,0,61.23,76
SaudiArabia,2020-05-16T14:00:00Z,54752,312,54.13,0,61.55,77
SaudiArabia,2020-05-17T14:00:00Z,57345,320,55.87,0,61.07,78
SaudiArabia,2020-05-18T14:00:00Z,59854,329,56.46,0,63.99,79
SaudiArabia,2020-05-19T14:00:00Z,62545,339,60.54,0,67.6,80
SaudiArabia,2020-05-20T14:00:00Z,65077,351,64.94,0,68.16,81
Senegal,2020-03-01T13:00:00Z,1,0,0,0,0,1
Senegal,2020-03-02T13:00:00Z,2,0,0,0,0,2
Senegal,2020-03-03T13:00:00Z,4,0,0,0,0,3
Senegal,2020-03-04T13:00:00Z,4,0,0,0,0,4
Senegal,2020-03-05T13:00:00Z,4,0,0,0,0,5
Senegal,2020-03-06T13:00:00Z,4,0,0,0,0,6
Senegal,2020-03-07T13:00:00Z,4,0,0,0,0,7
Senegal,2020-03-08T13:00:00Z,4,0,0,0,0,8
Senegal,2020-03-09T13:00:00Z,4,0,0,0,0,9
Senegal,2020-03-10T13:00:00Z,4,0,0,0,0,10
Senegal,2020-03-11T13:00:00Z,4,0,0,0,0,11
Senegal,2020-03-12T13:00:00Z,10,0,0,0,0,12
Senegal,2020-03-13T13:00:00Z,10,0,0,0,0,13
Senegal,2020-03-14T13:00:00Z,24,0,0,0,0,14
Senegal,2020-03-15T13:00:00Z,24,0,0,0,0,15
Senegal,2020-03-16T13:00:00Z,26,0,0,0,0,16
Senegal,2020-03-17T13:00:00Z,31,0,0,0,0,17
Senegal,2020-03-18T13:00:00Z,31,0,0,0,0,18
Senegal,2020-03-19T13:00:00Z,38,0,0,0,0,19
Senegal,2020-03-20T13:00:00Z,47,0,0,0,0,20
Senegal,2020-03-21T13:00:00Z,67,0,0,0,0,21
Senegal,2020-03-22T13:00:00Z,79,0,0,0,0,22
Senegal,2020-03-23T13:00:00Z,86,0,0,0,0,23
Senegal,2020-03-24T13:00:00Z,99,0,0,0,0,24
Senegal,2020-03-25T13:00:00Z,105,0,0,0,0,25
Senegal,2020-03-26T13:00:00Z,119,0,0,0,0,26
Senegal,2020-03-27T13:00:00Z,130,0,0,0,0,27
Senegal,2020-03-28T13:00:00Z,142,0,0,0,0,28
Senegal,2020-03-29T13:00:00Z,162,0,0,0,0,29
Senegal,2020-03-30T13:00:00Z,175,0,0,0,0,30
Senegal,2020-03-31T13:00:00Z,190,1,0,0,0,31
Senegal,2020-04-01T13:00:00Z,195,1,0,0,0,32
Senegal,2020-04-02T13:00:00Z,207,1,0,0,0,33
Senegal,2020-04-03T13:00:00Z,219,2,0,0,0,34
Senegal,2020-04-04T13:00:00Z,222,2,0,0,0,35
Senegal,2020-04-05T14:00:00Z,226,2,0,0,0,36
Senegal,2020-04-06T14:00:00Z,237,2,0,0,0,37
Senegal,2020-04-07T14:00:00Z,244,2,0,0,0,38
Senegal,2020-04-08T14:00:00Z,250,2,0,0,0,39
Senegal,2020-04-09T14:00:00Z,265,2,0,0,0,40
Senegal,2020-04-10T14:00:00Z,278,2,0,0,0,41
Senegal,2020-04-11T14:00:00Z,280,2,0,0,0,42
Senegal,2020-04-12T14:00:00Z,291,2,0,0,0,43
Senegal,2020-04-13T14:00:00Z,299,2,0,0,0,44
Senegal,2020-04-14T14:00:00Z,314,2,0,0,0,45
Senegal,2020-04-15T14:00:00Z,335,2,0,0,0,46
Senegal,2020-04-16T14:00:00Z,342,2,0,0,0,47
Senegal,2020-04-17T14:00:00Z,350,3,0,0,0,48
Senegal,2020-04-18T14:00:00Z,367,3,0,0,0,49
Senegal,2020-04-19T14:00:00Z,377,5,0,0,0,50
Senegal,2020-04-20T14:00:00Z,412,5,0,0,0,51
Senegal,2020-04-21T14:00:00Z,442,6,0,0,0,52
Senegal,2020-04-22T14:00:00Z,479,6,0,0,0,53
Senegal,2020-04-23T14:00:00Z,479,6,0,0,0,54
Senegal,2020-04-24T14:00:00Z,614,7,0,0,0,55
Senegal,2020-04-25T14:00:00Z,671,9,0,0,0,56
Senegal,2020-04-26T14:00:00Z,736,9,0,0,0,57
Senegal,2020-04-27T14:00:00Z,823,9,0,0,0,58
Senegal,2020-04-28T14:00:00Z,882,9,0,0,0,59
Senegal,2020-04-29T14:00:00Z,933,9,0,0,0,60
Senegal,2020-04-30T14:00:00Z,1024,9,0,0,0,61
Senegal,2020-05-01T14:00:00Z,1115,9,0,0,0,62
Senegal,2020-05-02T14:00:00Z,1182,9,0,0,0,63
Senegal,2020-05-03T14:00:00Z,1271,10,0,0,0,64
Senegal,2020-05-04T14:00:00Z,1329,11,0,0,0,65
Senegal,2020-05-05T14:00:00Z,1433,12,0,0,0,66
Senegal,2020-05-06T14:00:00Z,1492,13,0,0,0,67
Senegal,2020-05-07T14:00:00Z,1551,13,0,0,0,68
Senegal,2020-05-08T14:00:00Z,1634,17,0,0,0,69
Senegal,2020-05-09T14:00:00Z,1709,19,0,0,0,70
Senegal,2020-05-10T14:00:00Z,1886,19,0,0,0,71
Senegal,2020-05-11T14:00:00Z,1995,19,0,0,0,72
Senegal,2020-05-12T14:00:00Z,2105,21,0,0,0,73
Senegal,2020-05-13T14:00:00Z,2189,23,0,0,0,74
Senegal,2020-05-14T14:00:00Z,2310,25,0,0,0,75
Senegal,2020-05-15T14:00:00Z,2429,25,0,0,0,76
Senegal,2020-05-16T14:00:00Z,2480,25,0,0,0,77
Senegal,2020-05-17T14:00:00Z,2544,26,0,0,0,78
Senegal,2020-05-18T14:00:00Z,2617,30,0,0,0,79
Senegal,2020-05-19T14:00:00Z,2714,30,0,0,0,80
Senegal,2020-05-20T14:00:00Z,2812,33,0,0,0,81
Serbia,2020-03-05T13:00:00Z,1,0,104.78,0,113.19,1
Serbia,2020-03-06T13:00:00Z,1,0,114.25,0,118.53,2
Serbia,2020-03-07T13:00:00Z,1,0,98.59,0,78.41,3
Serbia,2020-03-08T13:00:00Z,1,0,87.83,0,101.65,4
Serbia,2020-03-09T13:00:00Z,5,0,83.48,0,92.06,5
Serbia,2020-03-10T13:00:00Z,12,0,73.01,0,86.79,6
Serbia,2020-03-11T13:00:00Z,19,0,71.31,0,84.66,7
Serbia,2020-03-12T13:00:00Z,35,0,71.06,0,78.15,8
Serbia,2020-03-13T13:00:00Z,46,0,62.42,0,63.84,9
Serbia,2020-03-14T13:00:00Z,48,0,51.57,0,44.41,10
Serbia,2020-03-15T13:00:00Z,55,0,43.66,0,38.01,11
Serbia,2020-03-16T13:00:00Z,65,0,39,0,38.14,12
Serbia,2020-03-17T13:00:00Z,83,0,35.23,0,32.62,13
Serbia,2020-03-18T13:00:00Z,103,0,33.87,0,31.61,14
Serbia,2020-03-19T13:00:00Z,135,1,37.22,0,30.14,15
Serbia,2020-03-20T13:00:00Z,171,1,32.35,0,29.96,16
Serbia,2020-03-21T13:00:00Z,222,2,25.81,0,21.39,17
Serbia,2020-03-22T13:00:00Z,249,3,26.17,0,22.58,18
Serbia,2020-03-23T13:00:00Z,303,3,23.14,0,19.78,19
Serbia,2020-03-24T13:00:00Z,384,4,23.38,0,17.85,20
Serbia,2020-03-25T13:00:00Z,384,1,25.31,0,19.13,21
Serbia,2020-03-26T13:00:00Z,457,1,26.92,0,23.96,22
Serbia,2020-03-27T13:00:00Z,659,10,27.23,0,25.08,23
Serbia,2020-03-28T13:00:00Z,741,13,22.52,0,22.16,24
Serbia,2020-03-29T13:00:00Z,785,16,28.36,0,23.5,25
Serbia,2020-03-30T13:00:00Z,900,16,29.01,0,25.72,26
Serbia,2020-03-31T13:00:00Z,1060,28,28.98,0,24.38,27
Serbia,2020-04-01T13:00:00Z,1171,31,27.62,0,27.68,28
Serbia,2020-04-02T13:00:00Z,1476,39,30.62,0,27.92,29
Serbia,2020-04-03T13:00:00Z,1624,44,21.55,0,21.41,30
Serbia,2020-04-04T13:00:00Z,1908,51,22.06,0,18.6,31
Serbia,2020-04-05T14:00:00Z,2200,58,30.2,0,27.37,32
Serbia,2020-04-06T14:00:00Z,2447,61,29.53,0,27.79,33
Serbia,2020-04-07T14:00:00Z,2666,65,29.47,0,23.41,34
Serbia,2020-04-08T14:00:00Z,2867,66,32.63,0,27.9,35
Serbia,2020-04-09T14:00:00Z,3105,71,31.3,0,26.71,36
Serbia,2020-04-10T14:00:00Z,3380,74,20.49,0,18.73,37
Serbia,2020-04-11T14:00:00Z,3630,80,23.29,0,20.99,38
Serbia,2020-04-12T14:00:00Z,4054,85,35.13,0,31.9,39
Serbia,2020-04-13T14:00:00Z,4465,94,33.78,0,25.48,40
Serbia,2020-04-14T14:00:00Z,4873,99,33.71,0,36.89,41
Serbia,2020-04-15T14:00:00Z,5318,103,33.84,0,30.93,42
Serbia,2020-04-16T14:00:00Z,5690,110,28.38,0,27.15,43
Serbia,2020-04-17T14:00:00Z,5994,117,19.39,0,17.32,44
Serbia,2020-04-18T14:00:00Z,6318,122,20.08,0,16.2,45
Serbia,2020-04-19T14:00:00Z,6630,125,26.9,0,24.23,46
Serbia,2020-04-20T14:00:00Z,6630,125,42.32,0,39.59,47
Serbia,2020-04-21T14:00:00Z,6630,125,37.57,0,35.77,48
Serbia,2020-04-22T14:00:00Z,6630,125,40.24,0,40.12,49
